timestamp,pose_id,left_knee_angle,right_knee_angle,pose_status
2025-04-09 00:05:31,2,177.9900397032236,173.91811262006857,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:31,2,176.5504626508529,174.93912959867376,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:31,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:32,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,,,No Pose Detected
2025-04-09 00:05:33,2,152.1808690875026,156.60456194751183,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:34,2,54.24589105158701,172.9960044138033,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:34,2,158.12234551989604,175.73004062227332,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,178.6003484733961,177.26450976147203,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,16.763823091545373,41.077502196905726,Sit up Detected: Correct
2025-04-09 00:05:34,2,13.181722442472976,29.813691226403833,Sit up Detected: Correct
2025-04-09 00:05:34,2,1.7866904839618072,20.12577039133317,Sit up Detected: Correct
2025-04-09 00:05:34,2,13.213546002220124,36.05870388682979,Sit up Detected: Correct
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:34,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,,,No Pose Detected
2025-04-09 00:05:35,2,125.49403185491639,174.93183175902232,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,151.39607208288197,175.4191699000471,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,137.99088781937505,177.71557302284535,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,110.68289357775123,177.91018474654666,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,89.90868154718214,137.70144038325614,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,74.10224339921314,152.13928288124026,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,72.14913206423626,162.79812306297038,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,80.48113174827608,164.79710174215083,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,70.17937563337927,175.0686549067675,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,68.74904976042302,175.61333702793192,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,80.20652368655124,154.12939593107697,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,77.97534352031585,146.2562621922473,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,69.06752347156765,140.30595840080227,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,66.99532597061443,128.19640422924655,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:35,2,81.21703480361577,130.14424670388817,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,85.41108651239409,125.50446798207616,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,82.02511511675118,115.5257021761393,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,76.87803960178428,117.57143183209493,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,80.047990353194,119.89581668939891,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,80.57526595211601,126.30927067674696,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,83.19820762674675,125.07950061954605,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,77.35476168397133,129.76803621431262,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,81.61968198003859,137.5097831944045,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,83.19801156502058,132.71192001004772,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,76.98609907591867,145.90709728384448,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,72.8971762468214,154.69868356920102,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,74.9133135188116,157.8804273052297,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,76.72772876672127,150.72848339739056,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,76.29953717529713,142.81588666933578,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,73.96268662815169,143.16029629172226,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,72.33020053875043,136.032220853063,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,70.14592056364734,132.18653781518745,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,71.58531255334486,143.8880474725591,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,72.64798947284493,151.760816504646,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,73.47413348602356,152.99124565211855,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:36,2,73.47204824136281,155.26451892752024,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,79.8908856004877,166.90168144134452,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,78.70316955775343,169.31753083112318,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,78.73715190360502,168.8812761515646,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,84.95879707312542,164.3274436242903,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,86.46837678626105,166.65499331814462,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,90.01652355905281,171.28121562787052,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,88.8885170626366,173.81188520227727,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,90.04991525462731,172.72578458386124,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,89.59765566481343,175.21095317629698,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,93.66112491063785,174.43375424334582,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,91.83452588543076,176.749410472243,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,90.57255640854856,178.48184277643566,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,90.78225685755336,178.2403033323204,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,90.01034391950958,175.87245906137838,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,84.00288489485905,172.94091089102037,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,75.91190324000632,157.52057526074802,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,79.39306327646818,159.35108442392914,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,78.15882216720183,168.11805361564956,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,66.60242265213856,113.8492216699446,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,47.6364305061432,72.68200829407724,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:37,2,41.73923004832869,53.708652081889724,Sit up Detected: Correct
2025-04-09 00:05:38,2,43.10373883083673,67.99974387243815,Sit up Detected: Correct
2025-04-09 00:05:38,2,44.368350561761645,73.14243497642116,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,45.32304162363221,79.45915817466334,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,43.47592750261248,80.48690159202545,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,38.66639826005513,78.03726213815344,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,41.01717642008168,91.28005405941359,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,50.67681922483291,82.89846413988235,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,56.85816120522804,72.5592602532281,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,58.344365587366724,68.29813122566812,Sit up Detected: Correct
2025-04-09 00:05:38,2,56.587082569547306,62.88481600863639,Sit up Detected: Correct
2025-04-09 00:05:38,2,58.78938345913906,67.05281310944137,Sit up Detected: Correct
2025-04-09 00:05:38,2,44.798908633291205,66.63589657729882,Sit up Detected: Correct
2025-04-09 00:05:38,2,49.82424940902524,67.80887788003045,Sit up Detected: Correct
2025-04-09 00:05:38,2,51.148133504284885,67.80353794254553,Sit up Detected: Correct
2025-04-09 00:05:38,2,53.00724494260294,73.21394140230106,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,56.15163462039226,72.94636267176432,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,55.52652214711685,71.83761419965887,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,58.48224942047955,74.51050844092256,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:38,2,56.95061598572545,65.37874249858831,Sit up Detected: Correct
2025-04-09 00:05:38,2,55.619767787037404,59.42279823880995,Sit up Detected: Correct
2025-04-09 00:05:38,2,54.818966204339745,60.57085067715146,Sit up Detected: Correct
2025-04-09 00:05:38,2,55.60630148262317,63.80174135755176,Sit up Detected: Correct
2025-04-09 00:05:39,2,58.18686383674026,65.71882907290522,Sit up Detected: Correct
2025-04-09 00:05:39,2,59.380694257666676,66.12566130942255,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.879349428775186,62.61891766131222,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.678431115943795,62.14727207663961,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.436198589832486,61.233146199913186,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.455821750961775,61.899960030215226,Sit up Detected: Correct
2025-04-09 00:05:39,2,55.62479879383619,60.626214965367375,Sit up Detected: Correct
2025-04-09 00:05:39,2,52.45373161712496,57.42434160974441,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.152492939921615,56.931098353255514,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.43864675288063,57.80294722011552,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.504009401892176,58.51597634228482,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.83309624940864,58.47076363338931,Sit up Detected: Correct
2025-04-09 00:05:39,2,57.39156709106976,57.892832446017366,Sit up Detected: Correct
2025-04-09 00:05:39,2,55.3897722393005,55.66859030149279,Sit up Detected: Correct
2025-04-09 00:05:39,2,55.80571274422522,56.115932071947476,Sit up Detected: Correct
2025-04-09 00:05:39,2,56.060947204574916,56.30811353458819,Sit up Detected: Correct
2025-04-09 00:05:39,2,55.92412979391855,55.55147189047107,Sit up Detected: Correct
2025-04-09 00:05:39,2,56.612746676469385,57.72157392030256,Sit up Detected: Correct
2025-04-09 00:05:39,2,58.571434308941605,57.85632186065069,Sit up Detected: Correct
2025-04-09 00:05:39,2,52.82408679073569,62.990974600860426,Sit up Detected: Correct
2025-04-09 00:05:39,2,45.379235776131225,70.42116042571301,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:39,2,44.318475056322086,93.08666897667476,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.60719021025449,102.2361291417626,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,41.55580005794178,125.68829767653301,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.276664323409705,131.5600241979716,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.63929328566553,135.47124160965643,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,44.29207022168873,137.8670667828338,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,44.87778945791541,130.38925247718785,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.32335731667325,123.00431960738405,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.60382634311554,115.57760262388155,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.69741736648177,118.89186097217532,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.426940818703144,102.28837925628055,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,41.30304883748363,96.79443283088986,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.754239999347305,98.17452877782254,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,40.86951694386789,89.20335476452172,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,39.8889548288123,80.96534185241954,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,36.87926636594642,93.38978984836521,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,41.823775039596114,107.49535584861405,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.41480075806891,111.60670619469691,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,38.92547797917996,113.88159249423258,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,53.16364072793448,118.61025121209302,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,51.175217697346454,116.53005490978742,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,54.07757309119603,104.36257946874012,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,59.355437132994666,104.17823433498914,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,60.58002893652366,76.82376914107307,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,60.68073564520546,81.0250295788895,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,69.8401509781732,69.90713321387591,Sit up Detected: Correct
2025-04-09 00:05:41,2,72.28615935515677,75.35083374303541,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,62.63994894983091,79.17341687021522,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,64.0576199073904,71.91425756915582,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,100.61975528420106,76.6460948502284,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,92.41558078979705,75.05538953282644,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,80.9900492558391,102.89648176052786,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,41.63775337872539,102.31447328026265,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,35.120777832413296,99.6320922790378,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.60170902007201,99.59453935146918,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,34.42703050747832,98.5035994238989,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.293357429708294,102.41877407524875,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.41178626265253,104.97112162573,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,34.68766716986204,108.063596727417,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,39.968752468634875,111.86300701563874,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,48.87854511210401,123.85631255510293,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,44.48760985530055,131.85379382751944,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,44.45627557669229,131.04061445268172,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,41.718607617637815,132.61292914923283,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,39.78775962133233,133.110414694817,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,38.96604271426469,127.92177960020726,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,39.37244071212933,122.50851219487527,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,38.6640545813292,32.749789904062965,Sit up Detected: Correct
2025-04-09 00:05:42,2,38.76394816520536,107.45724547477289,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,41.04754536459109,65.57740723820231,Sit up Detected: Correct
2025-04-09 00:05:42,2,50.93867588566661,68.37559273527381,Sit up Detected: Correct
2025-04-09 00:05:42,2,64.38628216560556,89.16606580350904,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,75.55441412026755,105.66352290241932,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,69.46246947236568,115.31366662786424,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,67.27522280582838,107.46735083511408,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,62.52465359310747,109.60950430703598,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,63.53268944393358,111.26027897125113,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,63.44113961158922,119.6209455276706,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,65.71345455840452,131.46541058208126,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,67.09126603853991,134.34638348499175,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,62.167495326759536,124.58928709961475,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,60.0521962350536,120.4195912609256,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,56.891076488174235,119.62549735922553,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,55.06430442491774,116.0805219046344,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,51.53905597945044,110.03643429040035,Incorrect Sit Up or No Sit Up
